https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_11_sot._izhs_2144556623|Участок 11 сот. (ИЖС)|2 500 000 ₽|Грозный|screenshot/0.png|43.34774|45.696033
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_5_sot._izhs_2150095937|Участок 5 сот. (ИЖС)|13 200 000 ₽|Грозный|screenshot/1.png|43.331405244654|45.724434197831
https://www.avito.ru/argun/zemelnye_uchastki/uchastok_6_sot._izhs_2136334908|Участок 6 сот. (ИЖС)|750 000 ₽|Аргун|screenshot/2.png|43.305377403613|45.908294299031
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_8_sot._izhs_2152099424|Участок 8 сот. (ИЖС)|2 100 000 ₽|Грозный|screenshot/3.png|43.368477|45.704674
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_6_sot._izhs_2157999762|Участок 6 сот. (ИЖС)|550 000 ₽|Гудермес|screenshot/4.png|43.365280524015|46.126811978407
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_42_sot._izhs_2129002626|Участок 4,2 сот. (ИЖС)|2 550 000 ₽|Грозный|screenshot/5.png|43.312773178224|45.731546537314
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_8_sot._izhs_1140071226|Участок 8 сот. (ИЖС)|720 000 ₽|пос. Гикало|screenshot/6.png|43.225708|45.731515
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_42_sot._izhs_2126015545|Участок 4,2 сот. (ИЖС)|500 000 ₽|Грозный, дачное некоммерческое партнерство Ясная Поляна|screenshot/7.png|43.333755439437|45.644055467501
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_8_sot._izhs_2071626932|Участок 8 сот. (ИЖС)|1 000 000 ₽|пос. Гикало|screenshot/8.png|43.2035438744|45.737155992053
https://www.avito.ru/alhan-kala/zemelnye_uchastki/uchastok_6_sot._izhs_2051136110|Участок 6 сот. (ИЖС)|700 000 ₽|с. Алхан-Кала|screenshot/9.png|43.262424|45.534767
https://www.avito.ru/naurskaya/zemelnye_uchastki/uchastok_11_sot._izhs_2095542027|Участок 11 сот. (ИЖС)|500 000 ₽|станица Калиновская|screenshot/10.png|43.574286|45.521363
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_6_sot._izhs_1529518647|Участок 6 сот. (ИЖС)|1 500 000 ₽|Гудермес|screenshot/11.png|43.35188|46.103544
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2009802594|Участок 6 сот. (ИЖС)|500 000 ₽|Грозный, садовые участки|screenshot/12.png|43.226092634374|45.651781058536
https://www.avito.ru/goyty/zemelnye_uchastki/uchastok_10_sot._izhs_2087514729|Участок 10 сот. (ИЖС)|2 500 000 ₽|с. Гойты|screenshot/13.png|43.158544713765|45.625716997781
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_8_sot._izhs_2153031350|Участок 8 сот. (ИЖС)|350 000 ₽|станица Первомайская|screenshot/14.png|43.400298|45.525945
https://www.avito.ru/mayrtup/zemelnye_uchastki/uchastok_15_sot._izhs_2161854216|Участок 15 сот. (ИЖС)|1 500 000 ₽|с. Майртуп|screenshot/15.png|43.210966200829|46.119879063684
https://www.avito.ru/argun/zemelnye_uchastki/uchastok_10_sot._izhs_2164053719|Участок 10 сот. (ИЖС)|950 000 ₽|с. Комсомольское|screenshot/16.png|43.295806133199|45.837380735444
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_14_sot._izhs_844606235|Участок 14 сот. (ИЖС)|4 300 000 ₽|Грозный|screenshot/17.png|43.35523|45.636671
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_7000_ga_izhs_2115361884|Участок 7000 га (ИЖС)|3 500 000 ₽|Грозный|screenshot/18.png|43.33362|45.749383
https://www.avito.ru/assinovskaya/zemelnye_uchastki/uchastok_10_sot._izhs_2010101049|Участок 10 сот. (ИЖС)|350 000 ₽|с. Серноводское|screenshot/19.png|43.31936544406|45.156845098555
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_6_sot._izhs_2167439332|Участок 6 сот. (ИЖС)|3 800 000 ₽|Гудермес|screenshot/20.png|43.346786|46.089054
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2086005914|Участок 6 сот. (ИЖС)|1 500 000 ₽|Грозный|screenshot/21.png|43.298075|45.780977
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_8_sot._izhs_2106612262|Участок 8 сот. (ИЖС)|750 000 ₽|пос. Гикало|screenshot/22.png|43.209076863597|45.741360145739
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2144169799|Участок 6 сот. (ИЖС)|700 000 ₽|Грозный|screenshot/23.png|43.272169564328|45.6353825
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_92_sot._izhs_2095614079|Участок 9,2 сот. (ИЖС)|8 500 000 ₽|Грозный|screenshot/24.png|43.324443472209|45.704881616748
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_9_sot._izhs_2148834805|Участок 9 сот. (ИЖС)|2 100 000 ₽|Грозный|screenshot/25.png|43.253253815334|45.755187249335
https://www.avito.ru/argun/zemelnye_uchastki/uchastok_11_sot._izhs_1931823721|Участок 11 сот. (ИЖС)|1 350 000 ₽|с. Комсомольское|screenshot/26.png|43.264092|45.825937
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2105247354|Участок 6 сот. (ИЖС)|2 000 000 ₽|Грозный|screenshot/27.png|43.345371|45.666378
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_1986851209|Участок 6 сот. (ИЖС)|2 000 000 ₽|Грозный|screenshot/28.png|43.277516540487|45.722574893239
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_10_sot._izhs_2037902893|Участок 10 сот. (ИЖС)|1 500 000 ₽|с. Алхан-Юрт|screenshot/29.png|43.228605|45.563791
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_12_sot._izhs_2097778014|Участок 12 сот. (ИЖС)|1 100 000 ₽|Грозный, садовые участки|screenshot/30.png|43.226892531456|45.649927747276
https://www.avito.ru/urus-martan/zemelnye_uchastki/uchastok_40_sot._izhs_2136368206|Участок 40 сот. (ИЖС)|999 000 ₽|с. Гойское|screenshot/31.png|43.124919356075|45.575958052805
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_7_sot._izhs_1959470079|Участок 7 сот. (ИЖС)|1 600 000 ₽|Грозный|screenshot/32.png|43.296479886714|45.636050624466
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_75_sot._izhs_2160617046|Участок 7,5 сот. (ИЖС)|15 000 000 ₽|Грозный|screenshot/33.png|43.289974|45.726299
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_5_sot._izhs_1132240563|Участок 5 сот. (ИЖС)|1 500 000 ₽|Грозный|screenshot/34.png|43.343737088229|45.640740660324
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2146661777|Участок 6 сот. (ИЖС)|650 000 ₽|Грозный|screenshot/35.png|43.34162|45.652661
https://www.avito.ru/naurskaya/zemelnye_uchastki/uchastok_9_ga_izhs_2151749374|Участок 9 га (ИЖС)|350 000 ₽|с. Чернокозово|screenshot/36.png|43.677150640589|45.349995261986
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_32_sot._izhs_1981463638|Участок 32 сот. (ИЖС)|2 100 000 ₽|станица Петропавловская|screenshot/37.png|43.380282070198|45.836979407471
https://www.avito.ru/naurskaya/zemelnye_uchastki/uchastok_10_sot._izhs_2124043400|Участок 10 сот. (ИЖС)|400 000 ₽|станица Наурская|screenshot/38.png|43.649914|45.309433
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2022647384|Участок 6 сот. (ИЖС)|450 000 ₽|Грозный, садовые участки|screenshot/39.png|43.231059297864|45.655637541673
https://www.avito.ru/samashki/zemelnye_uchastki/uchastok_10_sot._izhs_2166909518|Участок 10 сот. (ИЖС)|400 000 ₽|с. Закан-Юрт|screenshot/40.png|43.270615|45.40377
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_1843755196|Участок 6 сот. (ИЖС)|450 000 ₽|Грозный|screenshot/41.png|43.265877|45.659336
https://www.avito.ru/starye_atagi/zemelnye_uchastki/uchastok_8_sot._izhs_2130142701|Участок 8 сот. (ИЖС)|600 000 ₽|с. Старые-Атаги|screenshot/42.png|43.122959|45.741505
https://www.avito.ru/samashki/zemelnye_uchastki/uchastok_10_sot._izhs_2112894331|Участок 10 сот. (ИЖС)|229 999 ₽|с. Давыденко|screenshot/43.png|43.271116|45.263448
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_10_sot._izhs_2022498714|Участок 10 сот. (ИЖС)|850 000 ₽|с. Комсомольское|screenshot/44.png|43.294394195267|45.823784006167
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_5_sot._izhs_2023474831|Участок 5 сот. (ИЖС)|2 650 000 ₽|Грозный|screenshot/45.png|43.302840749116|45.704568483287
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_10_sot._izhs_2128222905|Участок 10 сот. (ИЖС)|3 000 000 ₽|Грозный|screenshot/46.png|43.283528498947|45.692996740675
https://www.avito.ru/achhoy-martan/zemelnye_uchastki/uchastok_10_sot._izhs_1198582242|Участок 10 сот. (ИЖС)|700 000 ₽|с. Валерик|screenshot/47.png|43.180569|45.412155
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_6_sot._izhs_2151877722|Участок 6 сот. (ИЖС)|850 000 ₽|Гудермес|screenshot/48.png|43.35188|46.103544
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2173306378|Участок 6 сот. (ИЖС)|550 000 ₽|Грозный|screenshot/49.png|43.338033237318|45.628637454364
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_6_sot._izhs_2046860103|Участок 6 сот. (ИЖС)|1 200 000 ₽|Гудермес|screenshot/50.png|43.333288501214|46.127853909297
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_20_sot._izhs_2124692630|Участок 20 сот. (ИЖС)|600 000 ₽|станица Первомайская|screenshot/51.png|43.396031819116|45.537049298385
https://www.avito.ru/shali/zemelnye_uchastki/uchastok_1012_ga_izhs_2121065157|Участок 10,12 га (ИЖС)|800 000 ₽|с. Герменчук|screenshot/52.png|43.188708369749|45.900772487452
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_6_sot._izhs_2064043843|Участок 6 сот. (ИЖС)|1 200 000 ₽|Гудермес|screenshot/53.png|43.361383281312|46.135751457672
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2168436372|Участок 6 сот. (ИЖС)|6 000 000 ₽|Грозный|screenshot/54.png|43.323518716547|45.72082490009
https://www.avito.ru/argun/zemelnye_uchastki/uchastok_6_sot._izhs_2123412566|Участок 6 сот. (ИЖС)|700 000 ₽|Аргун|screenshot/55.png|43.301297|45.911484
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_6_sot._izhs_2161531502|Участок 6 сот. (ИЖС)|650 000 ₽|Гудермес|screenshot/56.png|43.3252964|46.137513
https://www.avito.ru/gudermes/zemelnye_uchastki/uchastok_12_sot._izhs_2126730679|Участок 12 сот. (ИЖС)|2 500 000 ₽|Гудермес|screenshot/57.png|43.361573572583|46.135812439069
https://www.avito.ru/naurskaya/zemelnye_uchastki/uchastok_10_sot._izhs_1977269836|Участок 10 сот. (ИЖС)|250 000 ₽|с. Знаменское|screenshot/58.png|43.677708|45.125009
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_8_sot._izhs_2103485700|Участок 8 сот. (ИЖС)|730 000 ₽|с. Беркат-Юрт|screenshot/59.png|43.342310882714|45.812173213293
https://www.avito.ru/naurskaya/zemelnye_uchastki/uchastok_20_sot._izhs_2172379578|Участок 20 сот. (ИЖС)|240 000 ₽|с. Надтеречное|screenshot/60.png|43.623517|45.339275
https://www.avito.ru/groznyy/zemelnye_uchastki/uchastok_6_sot._izhs_2091763138|Участок 6 сот. (ИЖС)|600 000 ₽|Грозный, садовые участки|screenshot/61.png|43.230559351455|45.655149552795
https://www.avito.ru/oyshara/zemelnye_uchastki/uchastok_10_sot._izhs_2157817589|Участок 10 сот. (ИЖС)|450 000 ₽|с. Кади-Юрт|screenshot/62.png|43.315769|46.312564
https://www.avito.ru/starye_atagi/zemelnye_uchastki/uchastok_42_sot._izhs_2162954690|Участок 4,2 сот. (ИЖС)|2 200 000 ₽|с. Шатой|screenshot/63.png|42.870598|45.689541
